date,open,high,low,close,volume,trade_count,vwap,15min_close,is_positive_start,is_positive_end,15min_volume,atr
2020-07-13,424.0,431.6899,401.0,402.09,11426882,212171,418.875224,427.11,False,False,307795.0,13.210842857142865
2020-07-14,403.12,416.11,391.42,415.08,13569452,213709,405.267478,399.255,True,True,637947.0,14.302985714285724
2020-07-15,417.0,417.32,402.23,409.09,10099623,158922,409.332694,413.71,True,False,248385.0,14.204057142857149
2020-07-16,400.6,408.2699,395.82,405.39,8624118,135573,402.282792,401.54,True,True,372563.0,14.229771428571436
2020-07-17,409.02,409.94,403.5101,408.06,6657122,98529,407.304749,404.065,False,True,310712.0,13.617621428571434
2020-07-20,410.43,421.25,406.27,420.43,7121271,111208,415.451612,413.92,True,True,382586.0,13.817621428571433
2020-07-21,421.01,422.3971,411.47,413.14,6941671,116592,415.340215,414.01,False,False,404789.0,13.66598571428572
2020-07-22,414.69,424.1,411.6623,417.55,9182281,122213,418.166668,419.51,False,False,497118.0,14.089614285714289
2020-07-23,418.79,421.88,401.25,405.19,10291586,168389,410.799836,420.75,True,False,343617.0,14.970328571428572
2020-07-24,395.0,414.59,391.08,407.78,11833300,167185,405.962247,407.33,True,True,492836.0,15.802471428571428
2020-07-27,409.32,417.67,408.71,416.86,7303327,113234,414.472887,414.44,False,True,248015.0,15.849614285714287
2020-07-28,414.96,415.28,408.37,408.62,6790901,98070,411.681139,412.9,False,False,237871.0,15.446757142857146
2020-07-29,415.56,420.65,413.88,418.62,7112692,105809,418.20981,419.2,True,False,340135.0,15.294614285714285
2020-07-30,415.0,424.9218,411.81,424.56,7722005,128522,419.720135,414.535,True,True,286668.0,15.441171428571428
2020-07-31,422.95,430.66,417.32,424.59,9668309,146108,422.261747,421.43,True,True,384584.0,14.201892857142857
2020-08-03,430.295,443.95,428.61,440.41,10325476,161659,438.06476,435.385,True,True,389424.0,13.821178571428574
2020-08-04,442.0,449.11,436.2401,449.11,7758390,124858,444.706827,445.81,True,True,328617.0,13.662600000000007
2020-08-05,450.0,454.8672,446.65,451.47,6262494,106192,451.349631,452.6515,False,False,288395.0,13.301685714285725
2020-08-06,453.99,454.32,447.15,453.42,6107892,101819,451.442441,448.9766,False,True,284833.0,13.354550000000014
2020-08-07,453.07,460.19,441.5,447.98,8563039,142333,450.837146,455.705,False,False,268378.0,13.619550000000013
2020-08-10,453.6,456.33,434.26,446.6,10694957,166776,446.446479,442.41,False,True,446186.0,14.41547142857144
2020-08-11,441.94,445.47,431.83,434.0,8862763,149485,439.060141,442.89,True,False,236258.0,14.5820642857143
2020-08-12,439.63,458.68,438.33,457.61,11623583,170507,451.897035,447.7158,True,True,442058.0,14.871350000000016
2020-08-13,461.5,468.87,454.23,457.72,9361502,152577,461.156581,462.95,True,False,409199.0,14.237778571428587
2020-08-14,461.2,468.19,457.62,462.56,9160915,136904,461.996287,463.54,True,False,345494.0,14.286350000000011
2020-08-17,474.26,496.39,472.6876,493.48,15532523,247055,489.115408,488.6428,False,True,488428.0,16.096350000000008
2020-08-18,497.79,499.84,483.45,490.43,12586308,236052,490.665416,489.13,True,True,428871.0,16.407778571428583
2020-08-19,491.83,492.6,483.92,485.54,15565997,283325,487.147219,490.5,False,False,383649.0,16.091221428571437
2020-08-20,479.0,495.0,475.15,485.64,23034743,332778,487.090219,484.052,False,True,1667177.0,16.556221428571437
2020-08-21,489.09,512.348,487.8064,507.34,25002563,350543,502.651647,497.45,False,True,683103.0,17.081078571428577
2020-08-24,515.77,516.5,500.3,508.81,12267167,238716,508.031809,506.0,False,True,635253.0,17.31894285714286
2020-08-25,506.6,510.45,502.95,510.0,7227020,126163,507.174003,507.43,True,True,196594.0,17.267714285714284
2020-08-26,511.64,514.7396,507.11,510.92,8031073,156761,510.715652,510.84,True,True,292524.0,17.300542857142855
2020-08-27,512.0,514.0,502.6573,505.13,7940089,163429,508.415225,511.735,True,False,357221.0,16.77573571428571
2020-08-28,505.81,525.92,505.7,525.91,13430174,215371,519.806458,512.61,False,True,276108.0,16.684307142857136
2020-08-31,527.75,543.0,521.51,534.98,12520905,222897,533.334674,523.925,False,True,344730.0,17.164307142857133
2020-09-01,540.0,559.75,537.46,552.84,12811849,263262,551.073484,549.71,False,True,535277.0,17.170735714285705
2020-09-02,588.65,589.0699,556.0,573.86,21850436,410536,573.52522,572.1148,False,True,1352152.0,18.712871428571415
2020-09-03,552.0,555.38,515.15,520.62,23628353,556270,530.432888,533.3771,False,False,1486436.0,22.151442857142847
2020-09-04,509.45,527.0,468.19,504.9,36892332,679922,494.58668,469.002,False,True,2418036.0,23.935728571428562
2020-09-08,468.57,502.0,468.17,476.52,19893289,349243,486.394752,495.52,False,False,978901.0,25.388585714285703
2020-09-09,496.29,512.37,489.27,508.6,18405007,314978,503.569179,505.28,True,True,1453742.0,27.32929999999999
2020-09-10,520.0,522.61,486.68,492.47,17467111,308767,504.426377,512.0607,False,False,576817.0,28.477871428571415
2020-09-11,500.0,506.1,475.83,486.58,15923172,261667,489.818972,497.02,False,False,478437.0,28.73229999999999
2020-09-14,523.61,532.6,505.2457,514.89,30043624,457458,518.499616,518.02,False,False,1578496.0,30.862299999999998
2020-09-15,531.19,531.95,513.11,519.64,18188914,294887,520.193408,516.44,False,True,988121.0,31.6723
2020-09-16,518.89,523.71,500.55,500.58,13939986,253823,509.627148,508.22,False,False,588687.0,32.78161428571429
2020-09-17,485.3,503.59,481.39,498.54,19812824,267178,494.698061,497.555,True,True,755409.0,33.557135714285714
2020-09-18,503.76,505.3,479.55,487.57,17464908,266959,489.857567,493.5863,True,False,722056.0,33.91142142857144
2020-09-21,477.98,500.9,476.18,500.69,18126732,275250,488.021195,478.3139,True,True,844061.0,34.142135714285715
2020-09-22,502.23,505.9199,486.222,505.51,16162169,229296,496.35496,489.8,False,True,565291.0,33.77984285714286
2020-09-23,503.2,509.08,483.17,484.95,16175313,215516,497.013827,503.24,True,False,547688.0,33.04270714285715
2020-09-24,482.24,502.78,480.56,493.92,18280108,246825,495.328829,489.93,False,True,1101147.0,30.436278571428574
2020-09-25,498.67,515.34,489.83,514.95,14700407,224073,505.211144,500.842,True,True,617130.0,28.057707142857147
2020-09-28,521.0,522.07,510.0,521.4,14345228,215011,516.421697,513.16,False,True,631557.0,26.296278571428584
2020-09-29,517.65,537.71,517.33,529.03,15575138,233568,528.686161,523.0,False,True,597641.0,25.19127857142858
2020-09-30,526.25,544.9,526.01,541.22,17229613,236402,540.265629,541.4595,False,False,872330.0,23.974135714285723
